5.896
7.051
14.039
6.502
5.811
5.961
5.8
5.953
6.006
5.936
5.844
6.107
5.879
5.7
6.388
5.969
5.836
5.746
5.986
5.955
8.471
6.064
6.023
5.752
5.998
6.103
5.833
5.875
5.925
5.955
6.436
6.118
19.705
5.828
6.832
6.149
14.906
6.175
6.037
5.926
5.874
5.927
5.727
7.108
5.961
5.993
6.699
5.741
5.746
9.298
5.762
5.847
5.776
5.84
5.939
5.769
6.346
6.029
5.758
6.113
5.643
5.896
5.753
8.748
6.183
6.154
6.125
5.934
8.389
6.717
6.643
6.083
5.789
6.663
5.77
6.258
5.848
9.442
5.957
5.731
5.96
6.212
5.792
5.932
5.979
6.102
6.098
5.96
6.282
6.234
6.152
5.886
5.878
6.962
5.877
6.49
5.847
8.005
5.704
6.519
