Pod Name,Container Name,Timestamp,CPU Usage (millicores),Memory Usage (bytes)
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:15:31,100.778,140292Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:15:33,77.266,125128Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:15:33,56.756,199076Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:15:33,68.157,123040Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:15:34,53.688,220524Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:15:34,100.778,140292Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:15:36,77.266,125128Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:15:36,56.756,199076Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:15:36,68.157,123040Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:15:37,53.688,220524Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:15:37,100.778,140292Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:15:39,77.266,125128Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:15:39,56.756,199076Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:15:39,68.157,123040Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:15:39,53.688,220524Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:15:40,100.778,140292Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:15:42,76.396,130864Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:15:42,57.191,209992Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:15:42,51.832,123232Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:15:42,40.930,220768Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:15:42,87.516,141084Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:15:45,76.396,130864Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:15:45,57.191,209992Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:15:45,51.832,123232Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:15:45,40.930,220768Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:15:45,87.516,141084Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:15:48,76.396,130864Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:15:48,57.191,209992Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:15:48,51.832,123232Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:15:48,40.930,220768Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:15:48,87.516,141084Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:15:50,76.396,130864Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:15:51,57.191,209992Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:15:51,51.832,123232Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:15:51,40.930,220768Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:15:51,87.516,141084Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:15:53,76.396,130864Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:15:54,57.191,209992Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:15:54,51.832,123232Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:15:54,40.930,220768Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:15:54,87.516,141084Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:15:56,73.384,139512Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:15:56,54.466,221132Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:15:57,48.658,125200Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:15:57,38.749,228012Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:15:57,83.365,141256Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:15:59,73.384,139512Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:15:59,54.466,221132Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:16:00,48.658,125200Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:16:00,38.749,228012Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:16:00,83.365,141256Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:16:02,73.384,139512Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:16:02,54.466,221132Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:16:02,48.658,125200Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:16:03,38.749,228012Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:16:03,83.365,141256Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:16:05,73.384,139512Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:16:05,54.466,221132Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:16:05,48.658,125200Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:16:06,38.749,228012Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:16:06,83.365,141256Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:16:08,73.384,139512Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:16:08,54.466,221132Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:16:08,48.658,125200Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:16:08,38.749,228012Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:16:09,83.365,141256Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:16:11,73.384,139512Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:16:11,88.041,225136Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:16:11,51.900,132596Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:16:11,38.749,228012Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:16:11,83.365,141256Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:16:14,73.384,139512Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:16:14,88.041,225136Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:16:14,51.900,132596Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:16:14,38.749,228012Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:16:14,83.365,141256Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:16:17,73.384,139512Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:16:17,88.041,225136Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:16:17,51.900,132596Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:16:17,38.749,228012Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:16:17,83.365,141256Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:16:20,73.384,139512Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:16:20,88.041,225136Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:16:20,51.900,132596Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:16:20,38.749,228012Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:16:20,83.365,141256Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:16:23,73.384,139512Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:16:23,88.041,225136Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:16:23,51.900,132596Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:16:23,38.749,228012Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:16:23,83.365,141256Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:16:25,89.394,140804Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:16:26,88.041,225136Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:16:26,51.239,139032Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:16:26,42.867,247760Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:16:26,87.189,143872Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:16:28,89.394,140804Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:16:29,88.041,225136Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:16:29,51.239,139032Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:16:29,42.867,247760Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:16:29,87.189,143872Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:16:31,89.394,140804Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:16:32,88.041,225136Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:16:32,51.239,139032Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:16:32,42.867,247760Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:16:32,87.189,143872Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:16:34,89.394,140804Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:16:35,88.041,225136Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:16:35,51.239,139032Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:16:35,42.867,247760Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:16:35,87.189,143872Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:16:37,89.394,140804Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:16:37,88.041,225136Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:16:38,51.239,139032Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:16:38,42.867,247760Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:16:38,87.189,143872Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:16:40,82.510,140960Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:16:40,57.780,221Mi
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:16:41,54.052,147764Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:16:41,41.707,279092Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:16:41,86.874,151260Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:16:43,82.510,140960Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:16:43,57.780,221Mi
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:16:44,54.052,147764Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:16:44,41.707,279092Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:16:44,86.874,151260Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:16:46,82.510,140960Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:16:46,57.780,221Mi
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:16:46,54.052,147764Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:16:47,41.707,279092Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:16:47,86.874,151260Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:16:49,82.510,140960Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:16:49,57.780,221Mi
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:16:49,54.052,147764Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:16:49,41.707,279092Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:16:50,86.874,151260Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:16:52,82.510,140960Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:16:52,57.780,221Mi
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:16:52,54.052,147764Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:16:52,41.707,279092Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:16:53,86.874,151260Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:16:55,82.510,140960Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:16:55,51.092,226612Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:16:55,90.272,152132Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:16:55,38.530,291360Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:16:56,83.470,160148Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:16:58,67.889,141364Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:16:58,51.092,226612Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:16:58,90.272,152132Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:16:58,38.530,291360Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:16:58,83.470,160148Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:17:01,67.889,141364Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:17:01,51.092,226612Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:17:01,90.272,152132Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:17:01,38.530,291360Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:17:01,83.470,160148Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:17:04,67.889,141364Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:17:04,51.092,226612Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:17:04,90.272,152132Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:17:04,38.530,291360Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:17:04,83.470,160148Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:17:07,67.889,141364Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:17:07,51.092,226612Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:17:07,90.272,152132Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:17:07,38.530,291360Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:17:07,83.470,160148Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:17:09,67.889,141364Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:17:10,51.092,226612Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:17:10,90.272,152132Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:17:10,120.833,296868Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:17:10,165.663,164776Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:17:12,79.491,147388Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:17:13,57.200,232392Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:17:13,90.272,152132Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:17:13,120.833,296868Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:17:13,165.663,164776Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:17:15,79.491,147388Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:17:15,57.200,232392Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:17:16,90.272,152132Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:17:16,120.833,296868Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:17:16,165.663,164776Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:17:18,79.491,147388Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:17:18,57.200,232392Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:17:19,90.272,152132Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:17:19,120.833,296868Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:17:19,165.663,164776Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:17:21,79.491,147388Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:17:21,57.200,232392Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:17:22,90.272,152132Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:17:22,120.833,296868Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:17:22,165.663,164776Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:17:24,79.491,147388Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:17:24,57.200,232392Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:17:25,90.272,152132Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:17:25,120.833,296868Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:17:25,88.466,164964Ki
