Pod Name,Container Name,Timestamp,CPU Usage (millicores),Memory Usage (bytes)
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:25:42,0,226896Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:25:43,0,361008Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:25:43,0,222884Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:25:43,0,413176Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:25:43,.526,241476Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:25:45,0,226896Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:25:45,0,361008Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:25:46,0,222884Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:25:46,0,413176Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:25:46,.526,241476Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:25:48,0,226896Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:25:48,0,361008Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:25:48,0,222884Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:25:49,0,413176Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:25:49,.526,241476Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:25:51,0,226896Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:25:51,0,361008Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:25:51,0,222884Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:25:52,0,413176Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:25:52,.526,241476Ki
oai-udr10-55dfb7cb7d-n6xhf,proxy,2024-06-07 14:25:54,0,226896Ki
oai-udm10-79cb747b85-8js4g,proxy,2024-06-07 14:25:54,0,361008Ki
oai-ausf10-595d745bf6-rtdwl,proxy,2024-06-07 14:25:54,0,222884Ki
oai-amf10-54d4698cb4-69vcc,proxy,2024-06-07 14:25:55,0,413176Ki
oai-smf10-6fcdbd788d-ffxs7,proxy,2024-06-07 14:25:55,.526,241476Ki
