Timestamp,Response Time (ms),Success
2024-06-16T02:17:32,301.68,1
2024-06-16T02:17:34,2709.58,1
2024-06-16T02:17:33,4589.88,1
2024-06-16T02:17:32,5285.77,1
2024-06-16T02:17:35,1777.03,1
2024-06-16T02:17:33,3958.66,1
2024-06-16T02:17:35,2485.84,1
2024-06-16T02:17:32,5018.7,1
2024-06-16T02:17:33,4061.6,1
2024-06-16T02:17:33,4032.44,1
2024-06-16T02:17:37,3624.06,1
2024-06-16T02:17:37,3186.59,1
2024-06-16T02:17:36,4969.54,1
2024-06-16T02:17:37,4067.34,1
2024-06-16T02:17:38,2896.13,1
2024-06-16T02:17:39,1861.55,1
2024-06-16T02:17:34,6973.7,1
2024-06-16T02:17:40,647.876,1
2024-06-16T02:17:40,1069.69,1
2024-06-16T02:17:39,2043.72,1
2024-06-16T02:17:38,2501.15,1
2024-06-16T02:17:39,1251.81,1
2024-06-16T02:17:34,6574.34,1
2024-06-16T02:17:36,4606.61,1
2024-06-16T02:17:36,5625.89,1
2024-06-16T02:17:39,1918.82,1
2024-06-16T02:17:42,4711.93,1
2024-06-16T02:17:44,1635.81,1
2024-06-16T02:17:43,3212.15,1
2024-06-16T02:17:45,1622.8,1
2024-06-16T02:17:38,8368.27,1
2024-06-16T02:17:41,5290.2,1
2024-06-16T02:17:41,5272.95,1
2024-06-16T02:17:44,2854.88,1
2024-06-16T02:17:42,4145.86,1
2024-06-16T02:17:45,880.48,1
2024-06-16T02:17:35,10713.9,1
2024-06-16T02:17:41,5055.21,1
2024-06-16T02:17:42,3747.26,1
2024-06-16T02:17:46,466.143,1
2024-06-16T02:17:36,10128.3,1
2024-06-16T02:17:43,2447.47,1
2024-06-16T02:17:43,3534.31,1
2024-06-16T02:17:44,2214.24,1
2024-06-16T02:17:42,3827.12,1
2024-06-16T02:17:40,5755.3,1
2024-06-16T02:17:47,442.599,1
2024-06-16T02:17:46,581.933,1
2024-06-16T02:17:47,303.706,1
2024-06-16T02:17:46,1459.24,1
2024-06-16T02:17:49,4557.63,1
2024-06-16T02:17:48,5408.01,1
2024-06-16T02:17:50,3060.62,1
2024-06-16T02:17:51,2101.6,1
2024-06-16T02:17:49,3461.34,1
2024-06-16T02:17:45,7559.67,1
2024-06-16T02:17:49,3799.31,1
2024-06-16T02:17:47,5484.3,1
2024-06-16T02:17:48,5248.12,1
2024-06-16T02:17:45,8128.91,1
2024-06-16T02:17:50,2855.13,1
2024-06-16T02:17:52,1722.01,1
2024-06-16T02:17:51,2474.31,1
2024-06-16T02:17:52,1204.61,1
2024-06-16T02:17:48,4575.01,1
2024-06-16T02:17:49,4216.65,1
2024-06-16T02:17:53,249.921,1
2024-06-16T02:17:52,367.734,1
2024-06-16T02:17:51,1656.04,1
2024-06-16T02:17:52,7230.5,1
2024-06-16T02:17:54,5497.53,1
2024-06-16T02:17:54,5658.9,1
2024-06-16T02:17:57,2682.26,1
2024-06-16T02:17:57,1966.06,1
2024-06-16T02:17:56,2886.27,1
2024-06-16T02:17:55,4539.47,1
2024-06-16T02:17:58,1787.88,1
2024-06-16T02:17:57,1727.76,1
2024-06-16T02:17:55,4457.37,1
2024-06-16T02:17:55,4297.17,1
2024-06-16T02:17:58,675.726,1
2024-06-16T02:17:58,1561.71,1
2024-06-16T02:17:53,5740,1
2024-06-16T02:17:58,1074.03,1
2024-06-16T02:17:59,304.239,1
2024-06-16T02:17:56,3589.97,1
2024-06-16T02:17:54,4919.78,1
2024-06-16T02:17:53,6612.09,1
2024-06-16T02:17:55,4527.21,1
2024-06-16T02:17:56,4227.95,1
2024-06-16T02:18:01,4029.1,1
2024-06-16T02:18:03,1569.27,1
2024-06-16T02:18:02,2652.71,1
2024-06-16T02:18:01,3416.44,1
2024-06-16T02:18:00,4830.1,1
2024-06-16T02:18:04,1033.27,1
2024-06-16T02:18:00,4012.86,1
2024-06-16T02:18:01,3118.44,1
2024-06-16T02:17:50,14591.5,1
2024-06-16T02:18:02,2233.25,1
2024-06-16T02:18:04,621.988,1
2024-06-16T02:18:03,2048.04,1
2024-06-16T02:18:01,4491.94,1
2024-06-16T02:17:59,5639.85,1
2024-06-16T02:18:00,5195.61,1
2024-06-16T02:18:04,927.367,1
2024-06-16T02:18:02,3207.83,1
2024-06-16T02:18:05,358.718,1
2024-06-16T02:18:05,304.338,1
2024-06-16T02:18:06,4539.05,1
2024-06-16T02:18:06,4651.05,1
2024-06-16T02:18:05,5363.33,1
2024-06-16T02:18:06,4899.49,1
2024-06-16T02:18:08,4039.13,1
2024-06-16T02:18:11,1147.16,1
2024-06-16T02:18:07,5155.63,1
2024-06-16T02:18:10,2018.91,1
2024-06-16T02:18:08,3926.65,1
2024-06-16T02:18:08,3913.51,1
