Timestamp,Response Time (ms),Success
2024-06-16T01:28:01,197.499,1
2024-06-16T01:28:01,253.967,1
2024-06-16T01:28:04,3448.58,1
2024-06-16T01:28:03,4309.36,1
2024-06-16T01:28:05,2373.31,1
2024-06-16T01:28:02,10406.8,1
2024-06-16T01:28:05,8118.02,1
2024-06-16T01:28:04,7682.1,1
2024-06-16T01:28:03,9513.03,1
2024-06-16T01:28:06,6406.44,1
2024-06-16T01:28:04,8314.51,1
2024-06-16T01:28:08,4660.18,1
2024-06-16T01:28:08,5250.22,1
2024-06-16T01:28:06,6287.28,1
2024-06-16T01:28:07,5423.73,1
2024-06-16T01:28:02,10475.8,1
2024-06-16T01:28:02,10392.9,1
2024-06-16T01:28:06,6500.6,1
2024-06-16T01:28:07,6583.57,1
2024-06-16T01:28:05,8364.94,1
2024-06-16T01:28:08,5060.89,1
2024-06-16T01:28:11,2564.23,1
2024-06-16T01:28:03,15940.4,1
2024-06-16T01:28:14,4598.6,1
2024-06-16T01:28:04,15459,1
2024-06-16T01:28:09,9574.72,1
2024-06-16T01:28:14,5162.66,1
2024-06-16T01:28:10,8936.35,1
2024-06-16T01:28:09,10590.8,1
2024-06-16T01:28:12,6198.94,1
2024-06-16T01:28:09,10032.3,1
2024-06-16T01:28:10,8830.49,1
2024-06-16T01:28:08,10835.2,1
2024-06-16T01:28:13,19525.5,0
2024-06-16T01:28:07,28977.2,0
2024-06-16T01:28:10,25503.3,0
2024-06-16T01:28:11,24465.7,0
2024-06-16T01:28:11,23931.7,0
2024-06-16T01:28:12,23618.5,0
2024-06-16T01:28:17,17946.8,0
2024-06-16T01:28:12,23333.4,0
2024-06-16T01:28:14,21569.4,0
2024-06-16T01:28:13,22238.4,0
2024-06-16T01:28:28,7978.53,0
2024-06-16T01:28:15,20652.1,0
2024-06-16T01:28:15,19683.4,0
2024-06-16T01:28:17,18853,0
2024-06-16T01:28:19,16232.8,0
2024-06-16T01:28:21,14096,0
2024-06-16T01:28:11,24991.4,0
2024-06-16T01:28:24,11132.9,0
2024-06-16T01:28:16,18963.1,0
2024-06-16T01:28:34,777.068,0
2024-06-16T01:28:16,19469.1,0
2024-06-16T01:28:31,4529.99,0
2024-06-16T01:28:32,2879.76,0
2024-06-16T01:28:29,6926.83,0
2024-06-16T01:28:21,14278.1,0
2024-06-16T01:28:17,18688.1,0
2024-06-16T01:28:19,16641.7,0
2024-06-16T01:28:23,11930.7,0
2024-06-16T01:28:20,15938.9,0
2024-06-16T01:28:30,5590.63,0
2024-06-16T01:28:31,3914.52,0
2024-06-16T01:28:20,15615.8,0
2024-06-16T01:28:20,15209.2,0
2024-06-16T01:28:32,3418.43,0
2024-06-16T01:28:33,2906.68,0
2024-06-16T01:28:19,16528.1,0
2024-06-16T01:28:28,7225.82,0
2024-06-16T01:28:23,12023.6,0
2024-06-16T01:28:27,8652.98,0
2024-06-16T01:28:25,10179.6,0
2024-06-16T01:28:18,17712.8,0
2024-06-16T01:28:33,2664.99,0
2024-06-16T01:28:14,21403.7,0
2024-06-16T01:28:28,6747.71,0
2024-06-16T01:28:22,13498.4,0
2024-06-16T01:28:24,11494.7,0
2024-06-16T01:28:22,13208,0
2024-06-16T01:28:29,6087.15,0
2024-06-16T01:28:26,9180.99,0
2024-06-16T01:28:23,12660.6,0
2024-06-16T01:28:15,20188.6,0
2024-06-16T01:28:18,17096,0
2024-06-16T01:28:16,19529.5,0
2024-06-16T01:28:20,14965.4,0
2024-06-16T01:28:30,5666.88,0
2024-06-16T01:28:26,9088.25,0
2024-06-16T01:28:22,13424.7,0
2024-06-16T01:28:25,10374,0
2024-06-16T01:28:25,10772.6,0
2024-06-16T01:28:13,22978.2,0
2024-06-16T01:28:17,17886.1,0
2024-06-16T01:28:27,9106,0
2024-06-16T01:28:23,12222.7,0
2024-06-16T01:28:24,10964.9,0
2024-06-16T01:28:27,8109.94,0
2024-06-16T01:28:18,16744.3,0
2024-06-16T01:28:34,1108.93,0
2024-06-16T01:28:29,21724.1,1
2024-06-16T01:28:27,22919.3,1
2024-06-16T01:28:30,20164.4,1
2024-06-16T01:28:39,11563.4,1
2024-06-16T01:28:36,14275.4,1
2024-06-16T01:28:36,14713.5,1
2024-06-16T01:28:33,17567.6,1
2024-06-16T01:28:35,16077,1
2024-06-16T01:28:39,11214.3,1
2024-06-16T01:28:31,19308.3,1
2024-06-16T01:28:38,12465.7,1
2024-06-16T01:28:37,13735.6,1
2024-06-16T01:28:21,29495.6,1
2024-06-16T01:28:37,13368.2,1
2024-06-16T01:28:45,5852.72,1
2024-06-16T01:28:39,11777.1,1
2024-06-16T01:28:40,10867.5,1
2024-06-16T01:28:42,9284.04,1
2024-06-16T01:28:38,12600,1
2024-06-16T01:28:42,8368.32,1
2024-06-16T01:28:41,9313.6,1
2024-06-16T01:28:42,8136.29,1
2024-06-16T01:28:40,10282.8,1
2024-06-16T01:28:43,7420.01,1
2024-06-16T01:28:35,15178.8,1
2024-06-16T01:28:46,4759.33,1
2024-06-16T01:28:45,6090.25,1
2024-06-16T01:28:32,19081,1
2024-06-16T01:28:41,9986.31,1
2024-06-16T01:28:42,8541.95,1
2024-06-16T01:28:39,12237.2,1
2024-06-16T01:28:34,16965.4,1
2024-06-16T01:28:33,17384.4,1
2024-06-16T01:28:36,15312.6,1
2024-06-16T01:28:38,12677.1,1
2024-06-16T01:28:45,5756.5,1
2024-06-16T01:28:40,10500.9,1
2024-06-16T01:28:30,21269.1,1
2024-06-16T01:28:44,8214.71,1
2024-06-16T01:28:36,16205.3,1
2024-06-16T01:28:49,8413.03,1
2024-06-16T01:28:48,9998.07,1
2024-06-16T01:28:41,16017.9,1
2024-06-16T01:28:47,10321.8,1
2024-06-16T01:28:46,11827.3,1
2024-06-16T01:28:43,13771.1,1
2024-06-16T01:28:48,8931.16,1
2024-06-16T01:28:46,10858.2,1
2024-06-16T01:28:35,22254.5,1
2024-06-16T01:28:49,8046.18,1
2024-06-16T01:28:51,5970.68,1
2024-06-16T01:28:48,8997.78,1
2024-06-16T01:28:44,12859.1,1
2024-06-16T01:28:49,8859.56,1
2024-06-16T01:28:52,5605.27,1
2024-06-16T01:28:51,6699.45,1
2024-06-16T01:28:49,7789.17,1
2024-06-16T01:28:51,6332.94,1
2024-06-16T01:28:50,7376.95,1
2024-06-16T01:28:26,31343,1
2024-06-16T01:28:43,14396.7,1
2024-06-16T01:28:44,14522.4,0
2024-06-16T01:28:56,6377.69,1
2024-06-16T01:28:50,12232.9,1
2024-06-16T01:28:50,12448.5,1
2024-06-16T01:28:52,10292.4,1
2024-06-16T01:28:54,8605.32,1
2024-06-16T01:28:52,10534.1,1
2024-06-16T01:28:55,7306.43,1
2024-06-16T01:28:53,9022.04,1
2024-06-16T01:28:52,10058.2,1
2024-06-16T01:28:47,16095.1,1
2024-06-16T01:28:57,5508.52,1
2024-06-16T01:28:53,10051.3,1
2024-06-16T01:28:37,29535.7,0
2024-06-16T01:28:53,36360.4,0
2024-06-16T01:28:46,42520.9,0
2024-06-16T01:29:00,29224.6,0
2024-06-16T01:28:55,34104.7,0
2024-06-16T01:28:58,30979.9,0
2024-06-16T01:28:58,31662.1,0
2024-06-16T01:28:55,34036.6,0
2024-06-16T01:28:55,34852.1,0
2024-06-16T01:29:01,27813.6,0
2024-06-16T01:29:00,29868.6,0
2024-06-16T01:29:01,28589.6,0
2024-06-16T01:28:57,32722.9,0
2024-06-16T01:28:58,31397.4,0
2024-06-16T01:28:59,30438.8,0
2024-06-16T01:28:59,30109.7,0
2024-06-16T01:29:00,28621.4,0
2024-06-16T01:28:57,32015.1,0
2024-06-16T01:28:58,30458.6,0
2024-06-16T01:28:59,29433,0
2024-06-16T01:28:54,35086.7,0
2024-06-16T01:28:56,33078.7,0
2024-06-16T01:29:01,28940.5,0
2024-06-16T01:28:54,36120.5,0
2024-06-16T01:28:56,34314.4,0
2024-06-16T01:28:47,42780.9,0
2024-06-16T01:29:33,10518.4,1
2024-06-16T01:29:36,6666.39,1
2024-06-16T01:29:34,9318.79,1
2024-06-16T01:29:37,6903.65,1
2024-06-16T01:29:37,6070.45,1
2024-06-16T01:29:33,10289.1,1
2024-06-16T01:29:33,10420.6,1
2024-06-16T01:29:35,8977.57,1
2024-06-16T01:29:39,4937.35,1
2024-06-16T01:29:41,2912.36,1
2024-06-16T01:29:35,9137.75,1
2024-06-16T01:29:34,15291.4,1
2024-06-16T01:29:36,13105.7,1
2024-06-16T01:29:38,11316.1,1
2024-06-16T01:29:40,9211.24,1
2024-06-16T01:29:41,8094.56,1
2024-06-16T01:29:39,10178.5,1
2024-06-16T01:29:38,11131.5,1
2024-06-16T01:29:41,8451.55,1
2024-06-16T01:29:42,7126.93,1
2024-06-16T01:29:39,9490.33,1
2024-06-16T01:29:40,8836.24,1
2024-06-16T01:29:38,10519.9,1
2024-06-16T01:29:47,2257.91,1
2024-06-16T01:29:49,672.931,1
2024-06-16T01:29:36,13764.7,1
2024-06-16T01:29:45,4292.64,1
2024-06-16T01:29:42,7600.63,1
2024-06-16T01:29:45,9377.64,1
2024-06-16T01:29:49,4643.16,1
2024-06-16T01:29:36,18115.5,1
2024-06-16T01:29:48,5533.3,1
2024-06-16T01:29:43,11329.5,1
2024-06-16T01:29:39,15676.7,1
2024-06-16T01:29:46,8463.88,1
2024-06-16T01:29:43,11705,1
2024-06-16T01:29:42,11579,1
2024-06-16T01:29:43,10655.8,1
2024-06-16T01:29:43,11224.4,1
2024-06-16T01:29:49,4978.8,1
2024-06-16T01:29:44,10631.7,1
2024-06-16T01:29:48,6110.68,1
2024-06-16T01:29:46,7985.1,1
2024-06-16T01:29:45,9420.56,1
2024-06-16T01:29:40,14185.7,1
2024-06-16T01:29:44,14521.5,0
2024-06-16T01:29:35,24703.4,1
2024-06-16T01:29:37,22732,1
2024-06-16T01:29:46,14035.8,1
2024-06-16T01:29:47,12655.4,1
2024-06-16T01:29:48,17499.9,0
2024-06-16T01:29:50,14625,0
2024-06-16T01:29:51,14331.7,0
2024-06-16T01:29:52,12945.7,0
2024-06-16T01:29:44,20699.1,0
2024-06-16T01:29:50,15050.2,0
2024-06-16T01:29:47,17837.9,0
2024-06-16T01:29:57,7820.64,0
2024-06-16T01:29:57,7722.67,0
2024-06-16T01:29:51,13847.7,0
2024-06-16T01:29:55,9977.1,0
2024-06-16T01:30:04,1167.47,0
2024-06-16T01:29:46,18642.1,0
2024-06-16T01:29:53,11754.3,0
