Timestamp,Response Time (ms),Success
2024-06-16T02:55:28,308.763,1
2024-06-16T02:55:29,204.075,1
2024-06-16T02:55:29,303.821,1
2024-06-16T02:55:30,302.566,1
2024-06-16T02:55:29,304.148,1
2024-06-16T02:55:30,359.829,1
2024-06-16T02:55:30,382.774,1
2024-06-16T02:55:31,359.575,1
2024-06-16T02:55:30,301.804,1
2024-06-16T02:55:31,579.989,1
2024-06-16T02:55:32,4557.11,1
2024-06-16T02:55:34,2933.32,1
2024-06-16T02:55:32,4829.07,1
2024-06-16T02:55:34,3285.74,1
2024-06-16T02:55:32,4894.62,1
2024-06-16T02:55:33,3846.07,1
2024-06-16T02:55:31,5309.87,1
2024-06-16T02:55:34,2753.59,1
2024-06-16T02:55:33,4377.39,1
2024-06-16T02:55:33,3438.76,1
2024-06-16T02:55:39,1442.06,1
2024-06-16T02:55:35,4637.55,1
2024-06-16T02:55:39,492.465,1
2024-06-16T02:55:38,2092.85,1
2024-06-16T02:55:37,2733.1,1
2024-06-16T02:55:36,3192.79,1
2024-06-16T02:55:36,4189.01,1
2024-06-16T02:55:35,4498.48,1
2024-06-16T02:55:34,5322.45,1
2024-06-16T02:55:38,1460.76,1
2024-06-16T02:55:39,816.627,1
2024-06-16T02:55:37,2719.23,1
2024-06-16T02:55:37,2854.49,1
2024-06-16T02:55:37,3477.29,1
2024-06-16T02:55:36,4258.62,1
2024-06-16T02:55:40,384.097,1
2024-06-16T02:55:35,5615.59,1
2024-06-16T02:55:38,2219.57,1
2024-06-16T02:55:40,304.096,1
2024-06-16T02:55:41,245.056,1
2024-06-16T02:55:40,239.883,1
2024-06-16T02:55:40,1370.94,1
2024-06-16T02:55:41,304.36,1
2024-06-16T02:55:41,359.968,1
2024-06-16T02:55:42,304.518,1
2024-06-16T02:55:42,304.771,1
2024-06-16T02:55:43,302.598,1
2024-06-16T02:55:42,248.449,1
2024-06-16T02:55:44,3863.9,1
2024-06-16T02:55:48,743.239,1
2024-06-16T02:55:44,4207.13,1
2024-06-16T02:55:46,2371.58,1
2024-06-16T02:55:46,3023.16,1
2024-06-16T02:55:48,599.744,1
2024-06-16T02:55:45,3731.63,1
2024-06-16T02:55:43,5128.59,1
2024-06-16T02:55:43,5367.66,1
2024-06-16T02:55:47,1775.36,1
2024-06-16T02:55:47,999.686,1
2024-06-16T02:55:45,2917.3,1
2024-06-16T02:55:46,2188.85,1
2024-06-16T02:55:45,3720.53,1
2024-06-16T02:55:44,4323.65,1
2024-06-16T02:55:46,1707.52,1
2024-06-16T02:55:47,1234.35,1
2024-06-16T02:55:43,5017.35,1
2024-06-16T02:55:48,302.878,1
2024-06-16T02:55:49,302.746,1
2024-06-16T02:55:49,205.8,1
2024-06-16T02:55:49,303.713,1
2024-06-16T02:55:49,245.399,1
2024-06-16T02:55:50,246.716,1
2024-06-16T02:55:50,303.517,1
2024-06-16T02:55:51,361.339,1
2024-06-16T02:55:50,584.384,1
2024-06-16T02:55:51,360.513,1
2024-06-16T02:55:52,301.704,1
2024-06-16T02:55:51,569.373,1
2024-06-16T02:55:52,360.608,1
2024-06-16T02:55:52,346.917,1
2024-06-16T02:55:53,308.069,1
2024-06-16T02:55:52,551.249,1
2024-06-16T02:55:53,196.111,1
2024-06-16T02:55:53,244.442,1
2024-06-16T02:55:54,302.745,1
2024-06-16T02:55:54,303.64,1
2024-06-16T02:55:54,302.398,1
2024-06-16T02:55:55,363.316,1
2024-06-16T02:55:55,361.01,1
2024-06-16T02:55:56,357.714,1
2024-06-16T02:55:56,358.629,1
2024-06-16T02:55:55,344.643,1
2024-06-16T02:55:56,307.18,1
2024-06-16T02:55:56,360.341,1
2024-06-16T02:55:57,245.925,1
2024-06-16T02:55:57,360.02,1
2024-06-16T02:55:57,583.779,1
2024-06-16T02:55:58,308.271,1
2024-06-16T02:55:58,360.884,1
2024-06-16T02:55:59,357.865,1
2024-06-16T02:55:58,1210.95,1
2024-06-16T02:55:59,361.241,1
2024-06-16T02:55:59,249.633,1
2024-06-16T02:55:59,302.946,1
2024-06-16T02:56:00,302.885,1
2024-06-16T02:56:00,307.844,1
2024-06-16T02:56:00,307.122,1
