Timestamp,Response Time (ms),Success
2024-06-16T01:44:39,4602.36,1
2024-06-16T01:44:42,1774.26,1
2024-06-16T01:44:38,5518.75,1
2024-06-16T01:44:41,3134.24,1
2024-06-16T01:44:40,3775.67,1
2024-06-16T01:44:40,3441.34,1
2024-06-16T01:44:42,1415.53,1
2024-06-16T01:44:43,449.669,1
2024-06-16T01:44:42,2102.75,1
2024-06-16T01:44:41,2522.39,1
2024-06-16T01:44:43,1775.31,1
2024-06-16T01:44:40,5306.41,1
2024-06-16T01:44:43,5419.56,1
2024-06-16T01:44:38,11371.3,1
2024-06-16T01:44:44,5075.1,1
2024-06-16T01:44:43,6471.12,1
2024-06-16T01:44:48,1324.02,1
2024-06-16T01:44:49,528.335,1
2024-06-16T01:44:49,646.87,1
2024-06-16T01:44:38,16447.7,1
2024-06-16T01:44:47,7602.22,1
2024-06-16T01:44:45,9528.24,1
2024-06-16T01:44:41,13315.3,1
2024-06-16T01:44:48,6032.26,1
2024-06-16T01:44:47,7204.32,1
2024-06-16T01:44:44,9981.04,1
2024-06-16T01:44:44,10349.2,1
2024-06-16T01:44:48,7080.44,1
2024-06-16T01:44:46,9069.84,1
2024-06-16T01:44:46,7957.13,1
2024-06-16T01:44:40,14473.1,1
2024-06-16T01:44:45,9276.03,1
2024-06-16T01:44:49,5540.02,1
2024-06-16T01:44:56,8547.18,1
2024-06-16T01:44:58,6929.24,1
2024-06-16T01:44:55,10460,1
2024-06-16T01:44:39,25711.8,1
2024-06-16T01:44:50,14401.7,1
2024-06-16T01:44:39,26360.8,1
2024-06-16T01:44:53,11755.3,1
2024-06-16T01:45:03,1952.17,1
2024-06-16T01:44:58,6946.69,1
2024-06-16T01:45:02,3052.62,1
2024-06-16T01:44:50,14645.9,1
2024-06-16T01:44:46,18867,1
2024-06-16T01:44:56,8794.92,1
2024-06-16T01:44:59,4999.75,1
2024-06-16T01:44:47,17758.3,1
2024-06-16T01:44:49,15436.7,1
2024-06-16T01:45:03,1438.29,1
2024-06-16T01:44:46,18681.6,1
2024-06-16T01:45:00,4482.67,1
2024-06-16T01:45:00,5253.29,1
2024-06-16T01:44:52,13255.9,1
2024-06-16T01:45:02,2559.04,1
2024-06-16T01:44:56,9524.41,1
2024-06-16T01:44:52,12085.8,1
2024-06-16T01:44:57,7169.27,1
2024-06-16T01:44:54,10597.5,1
2024-06-16T01:45:01,4229.62,1
2024-06-16T01:44:52,12567,1
2024-06-16T01:44:59,6224.14,1
2024-06-16T01:44:50,15260.7,1
2024-06-16T01:44:51,13522.8,1
2024-06-16T01:44:55,9428.37,1
2024-06-16T01:44:53,11876,1
2024-06-16T01:44:45,20473.6,1
2024-06-16T01:44:53,11461.4,1
2024-06-16T01:44:51,14193,1
2024-06-16T01:44:59,6029.76,1
2024-06-16T01:45:02,3050.61,1
2024-06-16T01:44:57,8579.24,1
2024-06-16T01:44:52,12944.2,1
2024-06-16T01:44:55,9515.43,0
2024-06-16T01:45:00,8901.71,1
2024-06-16T01:45:04,4873.28,1
2024-06-16T01:45:06,2642.24,1
2024-06-16T01:45:06,3058.5,1
