Pod Name,Container Name,Timestamp,CPU Usage (millicores),Memory Usage (bytes)
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:16:41,167.425,1192448Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:16:41,10.145,759096Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:16:41,205.791,1747976Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:16:41,.431,682304Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:16:43,0,643256Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:16:44,167.425,1192448Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:16:44,10.145,759096Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:16:44,205.791,1747976Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:16:44,.431,682304Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:16:46,0,643256Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:16:47,167.425,1192448Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:16:47,10.145,759096Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:16:47,205.791,1747976Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:16:47,.431,682304Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:16:49,0,643256Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:16:49,167.425,1192448Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:16:50,10.145,759096Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:16:50,205.791,1747976Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:16:50,.431,682304Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:16:52,0,643256Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:16:52,167.425,1192448Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:16:52,10.145,759096Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:16:53,205.791,1747976Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:16:53,.431,682304Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:16:55,217.454,643716Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:16:55,207.914,1193532Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:16:55,144.106,760012Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:16:55,175.856,1750132Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:16:56,251.713,684252Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:16:58,217.454,643716Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:16:58,207.914,1193532Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:16:58,144.106,760012Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:16:58,175.856,1750132Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:16:58,251.713,684252Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:17:00,217.454,643716Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:17:01,207.914,1193532Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:17:01,144.106,760012Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:17:01,175.856,1750132Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:17:01,251.713,684252Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:17:03,217.454,643716Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:17:03,207.914,1193532Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:17:04,144.106,760012Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:17:04,175.856,1750132Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:17:04,251.713,684252Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:17:06,217.454,643716Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:17:06,207.914,1193532Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:17:06,144.106,760012Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:17:07,175.856,1750132Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:17:07,251.713,684252Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:17:09,217.454,643716Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:17:09,207.914,1193532Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:17:09,144.106,760012Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:17:09,175.856,1750132Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:17:10,251.713,684252Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:17:12,191.183,644144Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:17:12,218.304,1214620Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:17:12,118.780,764284Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:17:12,174.810,1764620Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:17:12,250.646,683712Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:17:15,191.183,644144Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:17:15,218.304,1214620Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:17:15,118.780,764284Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:17:15,174.810,1764620Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:17:15,250.646,683712Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:17:18,191.183,644144Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:17:18,218.304,1214620Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:17:18,118.780,764284Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:17:18,174.810,1764620Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:17:18,250.646,683712Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:17:20,191.183,644144Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:17:20,218.304,1214620Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:17:21,118.780,764284Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:17:21,174.810,1764620Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:17:21,250.646,683712Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:17:23,191.183,644144Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:17:23,218.304,1214620Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:17:23,118.780,764284Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:17:24,174.810,1764620Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:17:24,250.646,683712Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:17:26,206.041,656852Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:17:26,193.622,1237644Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:17:26,133.159,781660Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:17:26,175.687,1819516Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:17:27,250.646,683712Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:17:29,206.041,656852Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:17:29,193.622,1237644Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:17:29,133.159,781660Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:17:29,175.687,1819516Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:17:29,250.646,683712Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:17:32,206.041,656852Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:17:32,193.622,1237644Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:17:32,133.159,781660Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:17:32,175.687,1819516Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:17:32,250.646,683712Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:17:35,206.041,656852Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:17:35,193.622,1237644Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:17:35,133.159,781660Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:17:35,175.687,1819516Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:17:35,250.646,683712Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:17:38,206.041,656852Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:17:38,193.622,1237644Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:17:38,133.159,781660Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:17:38,175.687,1819516Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:17:38,250.646,683712Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:17:40,182.076,677132Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:17:41,183.617,1265740Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:17:41,117.608,805196Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:17:41,168.270,1859792Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:17:41,199.248,695908Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:17:43,182.076,677132Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:17:44,183.617,1265740Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:17:44,117.608,805196Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:17:44,168.270,1859792Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:17:44,199.248,695908Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:17:46,182.076,677132Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:17:46,183.617,1265740Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:17:47,117.608,805196Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:17:47,168.270,1859792Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:17:47,199.248,695908Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:17:49,182.076,677132Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:17:49,183.617,1265740Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:17:50,117.608,805196Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:17:50,168.270,1859792Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:17:50,199.248,695908Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:17:52,182.076,677132Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:17:52,183.617,1265740Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:17:52,117.608,805196Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:17:53,168.270,1859792Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:17:53,199.248,695908Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:17:55,133.952,689496Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:17:55,149.514,1284620Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:17:55,90.764,824536Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:17:56,126.027,1893528Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:17:56,159.131,710468Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:17:58,133.952,689496Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:17:58,149.514,1284620Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:17:58,90.764,824536Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:17:58,126.027,1893528Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:17:59,159.131,710468Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:18:01,133.952,689496Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:18:01,149.514,1284620Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:18:01,90.764,824536Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:18:01,126.027,1893528Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:18:02,159.131,710468Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:18:04,133.952,689496Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:18:04,149.514,1284620Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:18:04,90.764,824536Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:18:04,126.027,1893528Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:18:04,159.131,710468Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:18:07,133.952,689496Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:18:07,149.514,1284620Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:18:07,90.764,824536Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:18:07,126.027,1893528Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:18:07,159.131,710468Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:18:09,133.952,689496Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:18:10,149.514,1284620Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:18:10,91.091,840364Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:18:10,129.517,1939060Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:18:10,159.411,724292Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:18:12,146.214,704684Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:18:12,146.317,1306356Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:18:13,91.091,840364Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:18:13,129.517,1939060Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:18:13,159.411,724292Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:18:15,146.214,704684Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:18:15,146.317,1306356Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:18:15,91.091,840364Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:18:16,129.517,1939060Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:18:16,159.411,724292Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:18:18,146.214,704684Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:18:18,146.317,1306356Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:18:18,91.091,840364Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:18:18,129.517,1939060Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:18:19,159.411,724292Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:18:21,146.214,704684Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:18:21,146.317,1306356Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:18:21,91.091,840364Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:18:21,129.517,1939060Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:18:22,159.411,724292Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:18:24,146.214,704684Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:18:24,146.317,1306356Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:18:24,91.091,840364Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:18:24,129.517,1939060Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:18:24,159.411,724292Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:18:27,128.639,723024Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:18:27,224.080,1325304Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:18:27,122.997,852132Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:18:27,303.309,1949336Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:18:27,78.810,731496Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:18:30,128.639,723024Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:18:30,224.080,1325304Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:18:30,122.997,852132Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:18:30,303.309,1949336Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:18:30,78.810,731496Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:18:32,128.639,723024Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:18:33,224.080,1325304Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:18:33,122.997,852132Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:18:33,303.309,1949336Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:18:33,78.810,731496Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:18:35,128.639,723024Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:18:35,224.080,1325304Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:18:36,122.997,852132Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:18:36,303.309,1949336Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:18:36,78.810,731496Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:18:38,128.639,723024Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:18:38,224.080,1325304Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:18:38,122.997,852132Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:18:39,303.309,1949336Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:18:39,78.810,731496Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:18:41,180.816,723640Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:18:41,191.050,1326368Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:18:41,122.997,852132Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:18:41,164.862,1951008Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:18:42,174.656,746572Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:18:44,180.816,723640Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:18:44,191.050,1326368Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:18:44,122.997,852132Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:18:44,164.862,1951008Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:18:44,174.656,746572Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:18:47,180.816,723640Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:18:47,191.050,1326368Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:18:47,122.997,852132Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:18:47,164.862,1951008Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:18:47,174.656,746572Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:18:50,180.816,723640Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:18:50,191.050,1326368Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:18:50,122.997,852132Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:18:50,164.862,1951008Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:18:50,174.656,746572Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:18:52,180.816,723640Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:18:53,191.050,1326368Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:18:53,122.997,852132Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:18:53,164.862,1951008Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:18:53,174.656,746572Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:18:55,195.598,724012Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:18:55,191.050,1326368Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:18:56,127.612,852604Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:18:56,164.862,1951008Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:18:56,259.985,785048Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:18:58,195.598,724012Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:18:58,191.050,1326368Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:18:58,127.612,852604Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:18:59,164.862,1951008Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:18:59,259.985,785048Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:19:01,195.598,724012Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:19:01,191.050,1326368Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:19:01,127.612,852604Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:19:01,164.862,1951008Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:19:02,259.985,785048Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:19:04,195.598,724012Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:19:04,191.050,1326368Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:19:04,127.612,852604Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:19:04,164.862,1951008Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:19:05,259.985,785048Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:19:07,195.598,724012Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:19:07,191.050,1326368Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:19:07,127.612,852604Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:19:07,164.862,1951008Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:19:07,259.985,785048Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:19:10,195.598,724012Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:19:10,194.056,1327868Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:19:10,120.231,853128Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:19:10,164.191,1955356Ki
