Pod Name,Container Name,Timestamp,CPU Usage (millicores),Memory Usage (bytes)
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:04:55,15.163,1552180Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:04:55,92.086,605612Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:04:58,0,570872Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:04:58,41.148,1061096Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:04:58,20.311,675380Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:04:58,15.163,1552180Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:04:58,92.086,605612Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:05:01,0,570872Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:05:01,41.148,1061096Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:05:01,20.311,675380Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:05:01,15.163,1552180Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:05:01,92.086,605612Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:05:04,0,570872Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:05:04,41.148,1061096Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:05:04,20.311,675380Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:05:04,15.163,1552180Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:05:04,92.086,605612Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:05:07,0,570872Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:05:07,41.148,1061096Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:05:07,20.311,675380Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:05:07,15.163,1552180Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:05:07,92.086,605612Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:05:09,0,570872Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:05:10,41.148,1061096Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:05:10,50.608,675600Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:05:10,65.172,1552652Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:05:10,81.208,605732Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:05:12,54.932,571096Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:05:13,76.791,1061716Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:05:13,50.608,675600Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:05:13,65.172,1552652Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:05:13,81.208,605732Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:05:15,54.932,571096Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:05:15,76.791,1061716Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:05:16,50.608,675600Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:05:16,65.172,1552652Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:05:16,81.208,605732Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:05:18,54.932,571096Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:05:18,76.791,1061716Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:05:18,50.608,675600Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:05:19,65.172,1552652Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:05:19,81.208,605732Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:05:21,54.932,571096Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:05:21,76.791,1061716Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:05:21,50.608,675600Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:05:21,65.172,1552652Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:05:22,81.208,605732Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:05:24,54.932,571096Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:05:24,76.791,1061716Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:05:24,50.608,675600Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:05:24,65.172,1552652Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:05:25,81.208,605732Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:05:27,72.745,571208Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:05:27,76.738,1061864Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:05:27,47.330,675784Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:05:27,67.290,1553136Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:05:27,81.208,605732Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:05:30,72.745,571208Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:05:30,76.738,1061864Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:05:30,47.330,675784Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:05:30,67.290,1553136Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:05:30,81.208,605732Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:05:33,72.745,571208Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:05:33,76.738,1061864Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:05:33,47.330,675784Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:05:33,67.290,1553136Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:05:33,81.208,605732Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:05:35,72.745,571208Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:05:36,76.738,1061864Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:05:36,47.330,675784Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:05:36,67.290,1553136Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:05:36,81.208,605732Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:05:38,72.745,571208Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:05:39,76.738,1061864Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:05:39,47.330,675784Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:05:39,67.290,1553136Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:05:39,81.208,605732Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:05:41,71.859,571304Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:05:41,76.738,1061864Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:05:42,47.330,675784Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:05:42,68.534,1563852Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:05:42,82.537,605888Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:05:44,71.859,571304Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:05:44,76.738,1061864Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:05:44,47.330,675784Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:05:45,68.534,1563852Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:05:45,82.537,605888Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:05:47,71.859,571304Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:05:47,76.738,1061864Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:05:47,47.330,675784Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:05:48,68.534,1563852Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:05:48,82.537,605888Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:05:50,71.859,571304Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:05:50,76.738,1061864Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:05:50,47.330,675784Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:05:51,68.534,1563852Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:05:51,82.537,605888Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:05:53,71.859,571304Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:05:53,76.738,1061864Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:05:53,47.330,675784Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:05:54,68.534,1563852Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:05:54,82.537,605888Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:05:56,68.036,575416Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:05:56,72.469,1069196Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:05:56,47.009,679284Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:05:56,287.533,1581688Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:05:57,79.283,608712Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:05:59,68.036,575416Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:05:59,72.469,1069196Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:05:59,47.009,679284Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:05:59,287.533,1581688Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:06:00,79.283,608712Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:06:02,68.036,575416Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:06:02,72.469,1069196Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:06:02,47.009,679284Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:06:02,287.533,1581688Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:06:03,79.283,608712Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:06:05,68.036,575416Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:06:05,72.469,1069196Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:06:05,47.009,679284Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:06:05,287.533,1581688Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:06:05,79.283,608712Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:06:08,68.036,575416Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:06:08,72.469,1069196Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:06:08,47.009,679284Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:06:08,287.533,1581688Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:06:08,79.283,608712Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:06:11,127.351,581016Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:06:11,191.170,1080704Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:06:11,135.075,689684Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:06:11,72.147,1581048Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:06:11,84.555,614976Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:06:14,127.351,581016Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:06:14,191.170,1080704Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:06:14,135.075,689684Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:06:14,72.147,1581048Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:06:14,84.555,614976Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:06:16,127.351,581016Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:06:17,191.170,1080704Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:06:17,135.075,689684Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:06:17,72.147,1581048Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:06:17,84.555,614976Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:06:19,127.351,581016Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:06:20,191.170,1080704Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:06:20,135.075,689684Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:06:20,72.147,1581048Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:06:20,84.555,614976Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:06:22,127.351,581016Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:06:22,191.170,1080704Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:06:23,135.075,689684Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:06:23,72.147,1581048Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:06:23,84.555,614976Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:06:25,71.638,581112Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:06:25,68.468,1080948Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:06:26,46.668,689992Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:06:26,72.147,1581048Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:06:26,84.555,614976Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:06:28,71.638,581112Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:06:28,68.468,1080948Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:06:28,46.668,689992Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:06:29,72.147,1581048Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:06:29,84.555,614976Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:06:31,71.638,581112Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:06:31,68.468,1080948Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:06:31,46.668,689992Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:06:32,72.147,1581048Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:06:32,84.555,614976Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:06:34,71.638,581112Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:06:34,68.468,1080948Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:06:34,46.668,689992Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:06:35,72.147,1581048Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:06:35,84.555,614976Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:06:37,71.638,581112Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:06:37,68.468,1080948Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:06:37,46.668,689992Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:06:38,72.147,1581048Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:06:38,84.555,614976Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:06:40,70.908,581244Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:06:40,73.194,1081392Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:06:40,49.828,690068Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:06:41,66.320,1582500Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:06:41,85.969,623008Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:06:43,70.908,581244Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:06:43,73.194,1081392Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:06:43,49.828,690068Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:06:43,66.320,1582500Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:06:44,85.969,623008Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:06:46,70.908,581244Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:06:46,73.194,1081392Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:06:46,49.828,690068Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:06:46,66.320,1582500Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:06:47,85.969,623008Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:06:49,70.908,581244Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:06:49,73.194,1081392Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:06:49,49.828,690068Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:06:49,66.320,1582500Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:06:49,85.969,623008Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:06:52,70.908,581244Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:06:52,73.194,1081392Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:06:52,49.828,690068Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:06:52,66.320,1582500Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:06:52,85.969,623008Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:06:55,70.908,581244Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:06:55,73.194,1081392Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:06:55,50.612,690760Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:06:55,66.320,1582500Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:06:55,123.046,637616Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:06:57,61.434,581592Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:06:58,63.905,1082152Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:06:58,50.612,690760Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:06:58,66.320,1582500Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:06:58,123.046,637616Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:07:00,61.434,581592Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:07:00,63.905,1082152Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:07:01,50.612,690760Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:07:01,66.320,1582500Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:07:01,123.046,637616Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:07:03,61.434,581592Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:07:03,63.905,1082152Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:07:04,50.612,690760Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:07:04,66.320,1582500Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:07:04,123.046,637616Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:07:06,61.434,581592Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:07:06,63.905,1082152Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:07:06,50.612,690760Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:07:07,66.320,1582500Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:07:07,123.046,637616Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:07:09,61.434,581592Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:07:09,63.905,1082152Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:07:09,50.612,690760Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:07:09,66.320,1582500Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:07:10,123.046,637616Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:07:12,71.943,583940Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:07:12,74.777,1087012Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:07:12,43.884,691204Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:07:12,60.160,1588716Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:07:13,72.811,638232Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:07:15,71.943,583940Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:07:15,74.777,1087012Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:07:15,43.884,691204Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:07:15,60.160,1588716Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:07:15,72.811,638232Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:07:18,71.943,583940Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:07:18,74.777,1087012Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:07:18,43.884,691204Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:07:18,60.160,1588716Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:07:18,72.811,638232Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:07:21,71.943,583940Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:07:21,74.777,1087012Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:07:21,43.884,691204Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:07:21,60.160,1588716Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:07:21,72.811,638232Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:07:24,71.943,583940Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:07:24,74.777,1087012Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:07:24,43.884,691204Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:07:24,60.160,1588716Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:07:24,72.811,638232Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:07:26,71.624,588148Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:07:27,69.751,1102732Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:07:27,46.032,698204Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:07:27,66.669,1607512Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:07:27,83.589,638372Ki
