Pod Name,Container Name,Timestamp,CPU Usage (millicores),Memory Usage (bytes)
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:38:19,.206,543560Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:38:21,0,515336Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:38:21,0,955040Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:38:21,1.847,608552Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:38:22,0,1397688Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:38:22,.206,543560Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:38:24,0,515336Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:38:24,0,955040Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:38:24,1.847,608552Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:38:24,0,1397688Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:38:25,.206,543560Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:38:27,9.873,515336Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:38:27,15.581,955260Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:38:27,19.906,608624Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:38:27,11.748,1397808Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:38:27,61.486,543648Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:38:30,9.873,515336Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:38:30,15.581,955260Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:38:30,19.906,608624Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:38:30,11.748,1397808Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:38:30,61.486,543648Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:38:32,9.873,515336Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:38:33,15.581,955260Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:38:33,19.906,608624Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:38:33,11.748,1397808Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:38:33,61.486,543648Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:38:35,9.873,515336Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:38:35,15.581,955260Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:38:36,19.906,608624Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:38:36,11.748,1397808Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:38:36,61.486,543648Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:38:38,9.873,515336Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:38:38,15.581,955260Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:38:38,19.906,608624Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:38:39,11.748,1397808Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:38:39,61.486,543648Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:38:41,28.681,515388Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:38:41,27.610,955280Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:38:41,20.340,609208Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:38:41,26.478,1398196Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:38:42,61.486,543648Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:38:44,28.681,515388Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:38:44,27.610,955280Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:38:44,20.340,609208Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:38:44,26.478,1398196Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:38:45,61.486,543648Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:38:47,28.681,515388Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:38:47,27.610,955280Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:38:47,20.340,609208Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:38:47,26.478,1398196Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:38:47,61.486,543648Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:38:50,28.681,515388Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:38:50,27.610,955280Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:38:50,20.340,609208Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:38:50,26.478,1398196Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:38:50,61.486,543648Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:38:52,28.681,515388Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:38:53,27.610,955280Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:38:53,20.340,609208Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:38:53,26.478,1398196Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:38:53,61.486,543648Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:38:55,31.809,515452Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:38:55,33.168,955576Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:38:56,19.436,608804Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:38:56,27.262,1398376Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:38:56,32.947,543848Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:38:58,31.809,515452Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:38:58,33.168,955576Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:38:58,19.436,608804Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:38:59,27.262,1398376Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:38:59,32.947,543848Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:39:01,31.809,515452Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:39:01,33.168,955576Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:39:01,19.436,608804Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:39:01,27.262,1398376Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:39:02,32.947,543848Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:39:04,31.809,515452Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:39:04,33.168,955576Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:39:04,19.436,608804Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:39:04,27.262,1398376Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:39:04,32.947,543848Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:39:07,31.809,515452Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:39:07,33.168,955576Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:39:07,19.436,608804Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:39:07,27.262,1398376Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:39:07,32.947,543848Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:39:09,31.809,515452Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:39:10,33.168,955576Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:39:10,19.436,608804Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:39:10,27.151,1398400Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:39:10,36.330,544024Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:39:12,30.456,515492Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:39:12,29.080,955628Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:39:13,17.458,608848Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:39:13,27.151,1398400Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:39:13,36.330,544024Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:39:15,30.456,515492Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:39:15,29.080,955628Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:39:15,17.458,608848Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:39:16,27.151,1398400Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:39:16,36.330,544024Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:39:18,30.456,515492Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:39:18,29.080,955628Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:39:18,17.458,608848Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:39:18,27.151,1398400Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:39:19,36.330,544024Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:39:21,30.456,515492Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:39:21,29.080,955628Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:39:21,17.458,608848Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:39:21,27.151,1398400Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:39:21,36.330,544024Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:39:24,30.456,515492Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:39:24,29.080,955628Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:39:24,17.458,608848Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:39:24,27.151,1398400Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:39:24,36.330,544024Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:39:26,79.624,515564Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:39:27,29.080,955628Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:39:27,102.137,608960Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:39:27,25.702,1398612Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:39:27,33.026,543972Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:39:29,79.624,515564Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:39:29,29.080,955628Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:39:29,102.137,608960Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:39:30,25.702,1398612Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:39:30,33.026,543972Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:39:32,79.624,515564Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:39:32,29.080,955628Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:39:32,102.137,608960Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:39:33,25.702,1398612Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:39:33,33.026,543972Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:39:35,79.624,515564Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:39:35,29.080,955628Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:39:35,102.137,608960Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:39:35,25.702,1398612Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:39:36,33.026,543972Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:39:38,79.624,515564Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:39:38,29.080,955628Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:39:38,102.137,608960Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:39:38,25.702,1398612Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:39:38,33.026,543972Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:39:41,28.042,515604Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:39:41,123.731,955824Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:39:41,102.137,608960Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:39:41,113.689,1399320Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:39:41,34.956,544016Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:39:43,28.042,515604Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:39:44,123.731,955824Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:39:44,102.137,608960Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:39:44,113.689,1399320Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:39:44,34.956,544016Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:39:46,28.042,515604Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:39:46,123.731,955824Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:39:47,102.137,608960Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:39:47,113.689,1399320Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:39:47,34.956,544016Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:39:49,28.042,515604Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:39:49,123.731,955824Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:39:49,102.137,608960Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:39:49,113.689,1399320Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:39:50,34.956,544016Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:39:52,28.042,515604Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:39:52,123.731,955824Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:39:52,102.137,608960Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:39:52,113.689,1399320Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:39:52,34.956,544016Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:39:55,28.042,515604Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:39:55,29.289,955980Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:39:55,20.012,609044Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:39:55,113.689,1399320Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:39:55,35.040,543960Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:39:58,30.513,515632Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:39:58,29.289,955980Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:39:58,20.012,609044Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:39:58,113.689,1399320Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:39:58,35.040,543960Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:40:00,30.513,515632Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:40:00,29.289,955980Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:40:01,20.012,609044Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:40:01,113.689,1399320Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:40:01,35.040,543960Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:40:03,30.513,515632Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:40:03,29.289,955980Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:40:03,20.012,609044Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:40:04,113.689,1399320Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:40:04,35.040,543960Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:40:06,30.513,515632Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:40:06,29.289,955980Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:40:06,20.012,609044Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:40:06,113.689,1399320Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:40:07,35.040,543960Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:40:09,30.513,515632Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:40:09,29.289,955980Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:40:09,20.012,609044Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:40:09,113.689,1399320Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:40:09,35.040,543960Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:40:12,29.612,515828Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:40:12,31.245,956076Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:40:12,21.097,609128Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:40:12,27.262,1399292Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:40:12,36.215,544524Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:40:15,29.612,515828Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:40:15,31.245,956076Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:40:15,21.097,609128Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:40:15,27.262,1399292Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:40:15,36.215,544524Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:40:17,29.612,515828Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:40:18,31.245,956076Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:40:18,21.097,609128Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:40:18,27.262,1399292Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:40:18,36.215,544524Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:40:20,29.612,515828Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:40:20,31.245,956076Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:40:21,21.097,609128Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:40:21,27.262,1399292Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:40:21,36.215,544524Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:40:23,29.612,515828Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:40:23,31.245,956076Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:40:23,21.097,609128Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:40:24,27.262,1399292Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:40:24,36.215,544524Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:40:26,29.612,515828Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:40:26,28.637,956304Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:40:26,18.751,609436Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:40:26,25.648,1399540Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:40:26,30.586,544052Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:40:29,29.612,515828Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:40:29,28.637,956304Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:40:29,18.751,609436Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:40:29,25.648,1399540Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:40:29,30.586,544052Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:40:31,29.612,515828Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:40:32,28.637,956304Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:40:32,18.751,609436Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:40:32,25.648,1399540Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:40:32,30.586,544052Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:40:34,29.612,515828Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:40:35,28.637,956304Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:40:35,18.751,609436Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:40:35,25.648,1399540Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:40:35,30.586,544052Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:40:37,29.612,515828Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:40:37,28.637,956304Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:40:38,18.751,609436Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:40:38,25.648,1399540Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:40:38,30.586,544052Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:40:40,24.599,515740Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:40:40,28.157,956404Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:40:40,19.628,609316Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:40:41,26.520,1399824Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:40:41,70.943,545384Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:40:43,24.599,515740Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:40:43,28.157,956404Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:40:43,19.628,609316Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:40:43,26.520,1399824Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:40:44,70.943,545384Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:40:46,24.599,515740Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:40:46,28.157,956404Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:40:46,19.628,609316Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:40:46,26.520,1399824Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:40:46,70.943,545384Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:40:49,24.599,515740Ki
