Pod Name,Container Name,Timestamp,CPU Usage (millicores),Memory Usage (bytes)
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:59:51,247.722,1048452Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:59:51,135.073,667072Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:59:51,33.953,1534496Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:59:51,47.135,593408Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:59:53,94.732,564524Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:59:54,247.722,1048452Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:59:54,135.073,667072Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:59:54,33.953,1534496Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:59:54,47.135,593408Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:59:56,41.398,564620Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:59:56,40.323,1048800Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 12:59:57,26.213,667984Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 12:59:57,33.953,1534496Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 12:59:57,46.348,593468Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 12:59:59,41.398,564620Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 12:59:59,40.323,1048800Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:00:00,26.213,667984Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:00:00,33.953,1534496Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:00:00,46.348,593468Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:00:02,41.398,564620Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:00:02,40.323,1048800Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:00:02,26.213,667984Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:00:03,33.953,1534496Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:00:03,46.348,593468Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:00:05,41.398,564620Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:00:05,40.323,1048800Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:00:05,26.213,667984Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:00:06,33.953,1534496Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:00:06,46.348,593468Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:00:08,41.398,564620Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:00:08,40.323,1048800Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:00:08,26.213,667984Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:00:08,33.953,1534496Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:00:09,46.348,593468Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:00:11,39.691,564700Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:00:11,41.943,1048996Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:00:11,24.751,667896Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:00:11,36.032,1535060Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:00:11,45.558,593264Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:00:14,39.691,564700Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:00:14,41.943,1048996Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:00:14,24.751,667896Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:00:14,36.032,1535060Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:00:14,45.558,593264Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:00:16,39.691,564700Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:00:17,41.943,1048996Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:00:17,24.751,667896Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:00:17,36.032,1535060Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:00:17,45.558,593264Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:00:19,39.691,564700Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:00:19,41.943,1048996Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:00:20,24.751,667896Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:00:20,36.032,1535060Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:00:20,45.558,593264Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:00:22,39.691,564700Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:00:22,41.943,1048996Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:00:23,24.751,667896Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:00:23,36.032,1535060Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:00:23,45.558,593264Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:00:25,33.272,564740Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:00:25,41.478,1049176Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:00:25,27.633,668020Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:00:26,37.538,1535268Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:00:26,48.452,593368Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:00:28,33.272,564740Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:00:28,41.478,1049176Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:00:28,27.633,668020Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:00:29,37.538,1535268Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:00:29,48.452,593368Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:00:31,33.272,564740Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:00:31,41.478,1049176Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:00:31,27.633,668020Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:00:31,37.538,1535268Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:00:32,48.452,593368Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:00:34,33.272,564740Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:00:34,41.478,1049176Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:00:34,27.633,668020Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:00:34,37.538,1535268Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:00:34,48.452,593368Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:00:37,33.272,564740Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:00:37,41.478,1049176Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:00:37,27.633,668020Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:00:37,37.538,1535268Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:00:37,48.452,593368Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:00:39,33.272,564740Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:00:40,41.478,1049176Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:00:40,27.633,668020Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:00:40,35.872,1535412Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:00:40,48.405,593928Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:00:42,34.170,564832Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:00:42,39.312,1049628Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:00:43,27.696,668156Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:00:43,35.872,1535412Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:00:43,48.405,593928Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:00:45,34.170,564832Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:00:45,39.312,1049628Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:00:46,27.696,668156Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:00:46,35.872,1535412Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:00:46,48.405,593928Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:00:48,34.170,564832Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:00:48,39.312,1049628Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:00:48,27.696,668156Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:00:49,35.872,1535412Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:00:49,48.405,593928Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:00:51,34.170,564832Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:00:51,39.312,1049628Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:00:51,27.696,668156Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:00:51,35.872,1535412Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:00:52,48.405,593928Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:00:54,34.170,564832Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:00:54,39.312,1049628Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:00:54,27.696,668156Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:00:54,35.872,1535412Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:00:55,48.405,593928Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:00:57,34.170,564832Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:00:57,38.799,1049724Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:00:57,26.288,668424Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:00:57,34.975,1535528Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:00:58,111.591,598796Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:01:00,34.170,564832Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:01:00,38.799,1049724Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:01:00,26.288,668424Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:01:00,34.975,1535528Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:01:00,111.591,598796Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:01:03,34.170,564832Ki
