Pod Name,Container Name,Timestamp,CPU Usage (millicores),Memory Usage (bytes)
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:04:02,71.399,145828Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:04:02,97.786,292852Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:04:02,55.675,139716Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:04:04,69.627,125740Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:04:04,75.970,208844Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:04:04,71.399,145828Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:04:05,97.786,292852Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:04:05,55.675,139716Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:04:07,69.627,125740Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:04:07,75.970,208844Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:04:07,71.399,145828Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:04:08,97.786,292852Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:04:08,55.675,139716Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:04:10,88.058,125696Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:04:10,111.965,208736Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:04:10,87.679,146212Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:04:10,135.642,294020Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:04:11,96.479,139748Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:04:13,88.058,125696Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:04:13,111.965,208736Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:04:13,87.679,146212Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:04:13,135.642,294020Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:04:14,96.479,139748Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:04:16,88.058,125696Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:04:16,111.965,208736Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:04:16,87.679,146212Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:04:16,135.642,294020Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:04:16,96.479,139748Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:04:19,88.058,125696Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:04:19,111.965,208736Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:04:19,87.679,146212Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:04:19,135.642,294020Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:04:19,96.479,139748Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:04:21,88.058,125696Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:04:22,111.965,208736Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:04:22,87.679,146212Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:04:22,135.642,294020Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:04:22,96.479,139748Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:04:24,88.058,125696Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:04:24,111.965,208736Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:04:25,87.679,146212Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:04:25,135.642,294020Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:04:25,111.417,140620Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:04:27,96.915,125864Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:04:27,118.509,210504Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:04:28,87.679,146212Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:04:28,138.611,293988Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:04:28,111.417,140620Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:04:30,96.915,125864Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:04:30,118.509,210504Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:04:30,87.679,146212Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:04:31,138.611,293988Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:04:31,111.417,140620Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:04:33,96.915,125864Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:04:33,118.509,210504Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:04:33,87.679,146212Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:04:33,138.611,293988Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:04:34,111.417,140620Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:04:36,96.915,125864Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:04:36,118.509,210504Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:04:36,87.679,146212Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:04:36,138.611,293988Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:04:36,111.417,140620Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:04:39,96.915,125864Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:04:39,118.509,210504Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:04:39,87.679,146212Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:04:39,138.611,293988Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:04:39,111.417,140620Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:04:42,97.994,127412Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:04:42,151.880,222520Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:04:42,88.454,146344Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:04:42,142.543,294484Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:04:42,131.519,146868Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:04:44,97.994,127412Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:04:45,151.880,222520Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:04:45,88.454,146344Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:04:45,142.543,294484Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:04:45,131.519,146868Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:04:47,97.994,127412Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:04:47,151.880,222520Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:04:48,88.454,146344Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:04:48,142.543,294484Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:04:48,131.519,146868Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:04:50,97.994,127412Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:04:50,151.880,222520Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:04:50,88.454,146344Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:04:51,142.543,294484Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:04:51,131.519,146868Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:04:53,97.994,127412Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:04:53,151.880,222520Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:04:53,88.454,146344Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:04:53,142.543,294484Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:04:54,131.519,146868Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:04:56,99.190,131680Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:04:56,122.604,222708Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:04:56,90.501,146980Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:04:56,144.532,306360Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:04:57,110.920,147180Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:04:59,99.190,131680Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:04:59,122.604,222708Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:04:59,90.501,146980Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:04:59,144.532,306360Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:04:59,110.920,147180Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:05:02,99.190,131680Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:05:02,122.604,222708Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:05:02,90.501,146980Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:05:02,144.532,306360Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:05:02,110.920,147180Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:05:04,99.190,131680Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:05:05,122.604,222708Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:05:05,90.501,146980Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:05:05,144.532,306360Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:05:05,110.920,147180Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:05:07,99.190,131680Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:05:08,122.604,222708Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:05:08,90.501,146980Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:05:08,144.532,306360Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:05:08,110.920,147180Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:05:10,106.875,140324Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:05:10,129.064,223136Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:05:11,87.371,154676Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:05:11,189.040,322144Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:05:11,105.495,148032Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:05:13,106.875,140324Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:05:13,129.064,223136Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:05:13,87.371,154676Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:05:14,189.040,322144Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:05:14,105.495,148032Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:05:16,106.875,140324Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:05:16,129.064,223136Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:05:16,87.371,154676Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:05:17,189.040,322144Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:05:17,105.495,148032Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:05:19,106.875,140324Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:05:19,129.064,223136Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:05:19,87.371,154676Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:05:19,189.040,322144Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:05:20,105.495,148032Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:05:22,106.875,140324Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:05:22,129.064,223136Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:05:22,87.371,154676Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:05:22,189.040,322144Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:05:22,105.495,148032Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:05:25,106.875,140324Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:05:25,124.847,228596Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:05:25,118.369,160848Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:05:25,150.006,323268Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:05:25,111.055,149124Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:05:28,106.875,140324Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:05:28,124.847,228596Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:05:28,118.369,160848Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:05:28,150.006,323268Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:05:28,111.055,149124Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:05:30,106.875,140324Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:05:31,124.847,228596Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:05:31,118.369,160848Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:05:31,150.006,323268Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:05:31,111.055,149124Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:05:33,106.875,140324Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:05:33,124.847,228596Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:05:34,118.369,160848Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:05:34,150.006,323268Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:05:34,111.055,149124Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:05:36,106.875,140324Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:05:36,124.847,228596Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:05:36,118.369,160848Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:05:37,150.006,323268Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:05:37,111.055,149124Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:05:39,106.875,140324Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:05:39,124.847,228596Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:05:39,118.369,160848Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:05:39,150.006,323268Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:05:40,111.055,149124Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:05:42,101.483,150508Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:05:42,128.207,236628Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:05:42,94.285,160964Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:05:42,150.577,323236Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:05:43,118.677,157036Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:05:45,101.483,150508Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:05:45,128.207,236628Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:05:45,94.285,160964Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:05:45,150.577,323236Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:05:45,118.677,157036Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:05:48,101.483,150508Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:05:48,128.207,236628Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:05:48,94.285,160964Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:05:48,150.577,323236Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:05:48,118.677,157036Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:05:50,101.483,150508Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:05:51,128.207,236628Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:05:51,94.285,160964Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:05:51,150.577,323236Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:05:51,118.677,157036Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:05:53,101.483,150508Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:05:54,128.207,236628Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:05:54,94.285,160964Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:05:54,150.577,323236Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:05:54,118.677,157036Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:05:56,121.832,162336Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:05:56,125.993,244976Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:05:57,93.598,161156Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:05:57,151.363,326092Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:05:57,114.595,166420Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:05:59,121.832,162336Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:05:59,125.993,244976Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:05:59,93.598,161156Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:06:00,151.363,326092Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:06:00,114.595,166420Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:06:02,121.832,162336Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:06:02,125.993,244976Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:06:02,93.598,161156Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:06:02,151.363,326092Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:06:03,114.595,166420Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:06:05,121.832,162336Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:06:05,125.993,244976Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:06:05,93.598,161156Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:06:05,151.363,326092Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:06:06,114.595,166420Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:06:08,121.832,162336Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:06:08,125.993,244976Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:06:08,93.598,161156Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:06:08,151.363,326092Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:06:08,114.595,166420Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:06:11,102.604,162408Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:06:11,129.281,261148Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:06:11,95.993,162372Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:06:11,155.210,337464Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:06:11,110.181,177028Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:06:13,102.604,162408Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:06:14,129.281,261148Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:06:14,95.993,162372Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:06:14,155.210,337464Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:06:14,110.181,177028Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:06:16,102.604,162408Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:06:17,129.281,261148Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:06:17,95.993,162372Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:06:17,155.210,337464Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:06:17,110.181,177028Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:06:19,102.604,162408Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:06:19,129.281,261148Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:06:20,95.993,162372Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:06:20,155.210,337464Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:06:20,110.181,177028Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:06:22,102.604,162408Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:06:22,129.281,261148Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:06:22,95.993,162372Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:06:23,155.210,337464Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:06:23,110.181,177028Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:06:25,105.783,162760Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:06:25,135.021,273200Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:06:25,97.487,168328Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:06:26,168.956,358256Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:06:26,110.181,177028Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:06:28,105.783,162760Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:06:28,135.021,273200Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:06:28,97.487,168328Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:06:28,168.956,358256Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:06:29,110.181,177028Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:06:31,105.783,162760Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:06:31,135.021,273200Ki
