Pod Name,Container Name,Timestamp,CPU Usage (millicores),Memory Usage (bytes)
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:17:25,221.357,482584Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:17:25,204.863,314016Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:17:26,264.231,655784Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:17:26,193.679,302876Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:17:28,179.080,277340Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:17:28,221.357,482584Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:17:28,204.863,314016Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:17:28,264.231,655784Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:17:29,193.679,302876Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:17:31,179.080,277340Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:17:31,221.357,482584Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:17:31,204.863,314016Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:17:31,264.231,655784Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:17:32,193.679,302876Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:17:34,179.080,277340Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:17:34,221.357,482584Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:17:34,204.863,314016Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:17:34,264.231,655784Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:17:34,193.679,302876Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:17:37,179.080,277340Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:17:37,221.357,482584Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:17:37,204.863,314016Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:17:37,264.231,655784Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:17:37,193.679,302876Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:17:40,179.080,277340Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:17:40,221.357,482584Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:17:40,167.218,314136Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:17:40,260.565,669460Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:17:40,196.093,311552Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:17:43,168.544,287072Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:17:43,221.357,482584Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:17:43,167.218,314136Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:17:43,260.565,669460Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:17:43,196.093,311552Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:17:46,168.544,287072Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:17:46,221.357,482584Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:17:46,167.218,314136Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:17:46,260.565,669460Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:17:46,196.093,311552Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:17:49,168.544,287072Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:17:49,221.357,482584Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:17:49,167.218,314136Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:17:49,260.565,669460Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:17:49,196.093,311552Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:17:52,168.544,287072Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:17:52,221.357,482584Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:17:52,167.218,314136Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:17:52,260.565,669460Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:17:52,196.093,311552Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:17:54,168.544,287072Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:17:55,221.357,482584Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:17:55,168.319,318080Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:17:55,265.434,688112Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:17:55,194.154,328772Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:17:57,212.298,309448Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:17:58,230.578,506796Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:17:58,168.319,318080Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:17:58,265.434,688112Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:17:58,194.154,328772Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:18:00,212.298,309448Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:18:00,230.578,506796Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:18:01,168.319,318080Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:18:01,265.434,688112Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:18:01,194.154,328772Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:18:03,212.298,309448Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:18:03,230.578,506796Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:18:04,168.319,318080Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:18:04,265.434,688112Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:18:04,194.154,328772Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:18:06,212.298,309448Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:18:06,230.578,506796Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:18:07,168.319,318080Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:18:07,265.434,688112Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:18:07,194.154,328772Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:18:09,212.298,309448Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:18:09,230.578,506796Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:18:10,168.319,318080Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:18:10,265.434,688112Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:18:10,203.408,341808Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:18:12,178.027,310100Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:18:12,228.027,532792Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:18:13,175.184,327040Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:18:13,267.985,716068Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:18:13,203.408,341808Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:18:15,178.027,310100Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:18:15,228.027,532792Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:18:15,175.184,327040Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:18:16,267.985,716068Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:18:16,203.408,341808Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:18:18,178.027,310100Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:18:18,228.027,532792Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:18:18,175.184,327040Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:18:19,267.985,716068Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:18:19,203.408,341808Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:18:21,178.027,310100Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:18:21,228.027,532792Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:18:21,175.184,327040Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:18:21,267.985,716068Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:18:22,203.408,341808Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:18:24,178.027,310100Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:18:24,228.027,532792Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:18:24,175.184,327040Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:18:24,267.985,716068Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:18:25,203.408,341808Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:18:27,182.786,310404Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:18:27,227.457,553364Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:18:27,176.213,344428Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:18:27,270.890,739700Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:18:27,201.343,358156Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:18:30,182.786,310404Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:18:30,227.457,553364Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:18:30,176.213,344428Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:18:30,270.890,739700Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:18:30,201.343,358156Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:18:33,182.786,310404Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:18:33,227.457,553364Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:18:33,176.213,344428Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:18:33,270.890,739700Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:18:33,201.343,358156Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:18:36,182.786,310404Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:18:36,227.457,553364Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:18:36,176.213,344428Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:18:36,270.890,739700Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:18:36,201.343,358156Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:18:39,182.786,310404Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:18:39,227.457,553364Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:18:39,176.213,344428Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:18:39,270.890,739700Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:18:39,201.343,358156Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:18:41,172.640,311856Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:18:42,232.074,573292Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:18:42,172.643,363088Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:18:42,271.378,764800Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:18:42,233.694,375728Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:18:44,172.640,311856Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:18:45,232.074,573292Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:18:45,172.643,363088Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:18:45,271.378,764800Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:18:45,233.694,375728Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:18:47,172.640,311856Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:18:48,232.074,573292Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:18:48,172.643,363088Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:18:48,271.378,764800Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:18:48,233.694,375728Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:18:50,172.640,311856Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:18:51,232.074,573292Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:18:51,172.643,363088Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:18:51,271.378,764800Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:18:51,233.694,375728Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:18:53,172.640,311856Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:18:54,232.074,573292Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:18:54,172.643,363088Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:18:54,271.378,764800Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:18:54,233.694,375728Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:18:56,197.911,320124Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:18:57,295.510,590488Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:18:57,179.818,376972Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:18:57,276.607,804896Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:18:57,208.524,375860Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:18:59,197.911,320124Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:18:59,295.510,590488Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:19:00,179.818,376972Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:19:00,276.607,804896Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:19:00,208.524,375860Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:19:02,197.911,320124Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:19:02,295.510,590488Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:19:03,179.818,376972Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:19:03,276.607,804896Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:19:03,208.524,375860Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:19:05,197.911,320124Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:19:05,295.510,590488Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:19:06,179.818,376972Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:19:06,276.607,804896Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:19:06,208.524,375860Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:19:08,197.911,320124Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:19:08,295.510,590488Ki
