Pod Name,Container Name,Timestamp,CPU Usage (millicores),Memory Usage (bytes)
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:29:46,447.005,1273804Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:29:46,382.412,556832Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:29:48,389.989,550136Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:29:49,400.119,893908Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:29:49,405.005,582032Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:29:49,447.005,1273804Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:29:49,382.412,556832Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:29:51,389.989,550136Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:29:51,400.119,893908Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:29:52,405.005,582032Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:29:52,447.005,1273804Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:29:52,382.412,556832Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:29:54,389.989,550136Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:29:54,400.119,893908Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:29:55,405.005,582032Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:29:55,447.005,1273804Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:29:55,381.931,583344Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:29:57,359.033,550280Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:29:57,394.778,942236Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:29:57,311.484,632204Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:29:58,452.143,1342808Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:29:58,381.931,583344Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:30:00,359.033,550280Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:30:00,394.778,942236Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:30:00,311.484,632204Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:30:00,452.143,1342808Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:30:01,381.931,583344Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:30:03,359.033,550280Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:30:03,394.778,942236Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:30:03,311.484,632204Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:30:03,452.143,1342808Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:30:03,381.931,583344Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:30:06,359.033,550280Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:30:06,394.778,942236Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:30:06,311.484,632204Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:30:06,452.143,1342808Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:30:06,381.931,583344Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:30:08,359.033,550280Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:30:09,394.778,942236Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:30:09,311.484,632204Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:30:09,452.143,1342808Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:30:09,381.931,583344Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:30:11,322.041,552452Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:30:11,379.207,1030424Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:30:12,311.484,632204Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:30:12,454.091,1442984Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:30:12,337.995,607076Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:30:14,322.041,552452Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:30:14,379.207,1030424Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:30:14,311.484,632204Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:30:15,454.091,1442984Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:30:15,337.995,607076Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:30:17,322.041,552452Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:30:17,379.207,1030424Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:30:17,311.484,632204Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:30:18,454.091,1442984Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:30:18,337.995,607076Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:30:20,322.041,552452Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:30:20,379.207,1030424Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:30:20,311.484,632204Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:30:20,454.091,1442984Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:30:21,337.995,607076Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:30:23,322.041,552452Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:30:23,379.207,1030424Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:30:23,311.484,632204Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:30:23,454.091,1442984Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:30:24,337.995,607076Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:30:26,342.090,580116Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:30:26,409.379,1092332Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:30:26,334.621,687848Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:30:26,466.828,1521340Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:30:27,404.682,663620Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:30:29,342.090,580116Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:30:29,409.379,1092332Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:30:29,334.621,687848Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:30:29,466.828,1521340Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:30:30,404.682,663620Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:30:32,342.090,580116Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:30:32,409.379,1092332Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:30:32,334.621,687848Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:30:32,466.828,1521340Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:30:32,404.682,663620Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:30:35,342.090,580116Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:30:35,409.379,1092332Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:30:35,334.621,687848Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:30:35,466.828,1521340Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:30:35,404.682,663620Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:30:38,342.090,580116Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:30:38,409.379,1092332Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:30:38,334.621,687848Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:30:38,466.828,1521340Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:30:38,404.682,663620Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:30:41,342.090,580116Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:30:41,546.270,1134536Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:30:41,315.117,717348Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:30:41,449.138,1568928Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:30:41,400.128,691928Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:30:43,342.090,580116Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:30:43,546.270,1134536Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:30:44,315.117,717348Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:30:44,449.138,1568928Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:30:44,400.128,691928Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:30:46,342.090,580116Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:30:46,546.270,1134536Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:30:47,315.117,717348Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:30:47,449.138,1568928Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:30:47,400.128,691928Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:30:49,342.090,580116Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:30:49,546.270,1134536Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:30:49,315.117,717348Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:30:50,449.138,1568928Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:30:50,400.128,691928Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:30:52,342.090,580116Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:30:52,546.270,1134536Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:30:52,315.117,717348Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:30:52,449.138,1568928Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:30:53,400.128,691928Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:30:55,299.662,609076Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:30:55,336.431,1134984Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:30:55,282.819,760708Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:30:55,421.889,1622640Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:30:55,320.298,691544Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:30:58,299.662,609076Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:30:58,336.431,1134984Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:30:58,282.819,760708Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:30:58,421.889,1622640Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:30:58,320.298,691544Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:31:00,299.662,609076Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:31:01,336.431,1134984Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:31:01,282.819,760708Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:31:01,421.889,1622640Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:31:01,320.298,691544Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:31:03,299.662,609076Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:31:03,336.431,1134984Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:31:04,282.819,760708Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:31:04,421.889,1622640Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:31:04,320.298,691544Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:31:06,299.662,609076Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:31:06,336.431,1134984Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:31:07,282.819,760708Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:31:07,421.889,1622640Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:31:07,320.298,691544Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:31:09,299.662,609076Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:31:09,336.431,1134984Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:31:09,282.819,760708Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:31:09,421.889,1622640Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:31:10,320.298,691544Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:31:12,248.785,627424Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:31:12,400.124,1135856Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:31:12,282.819,760708Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:31:12,651.545,1708004Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:31:13,319.292,692148Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:31:15,248.785,627424Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:31:15,400.124,1135856Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:31:15,282.819,760708Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:31:15,651.545,1708004Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:31:15,319.292,692148Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:31:18,248.785,627424Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:31:18,400.124,1135856Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:31:18,282.819,760708Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:31:18,651.545,1708004Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:31:18,319.292,692148Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:31:20,248.785,627424Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:31:21,400.124,1135856Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:31:21,282.819,760708Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:31:21,651.545,1708004Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:31:21,319.292,692148Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:31:23,248.785,627424Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:31:23,400.124,1135856Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:31:24,282.819,760708Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:31:24,651.545,1708004Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:31:24,319.292,692148Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:31:26,380.423,669604Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:31:26,435.230,1138408Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:31:26,425.349,812548Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:31:27,497.732,1710300Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:31:27,423.225,693680Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:31:29,380.423,669604Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:31:29,435.230,1138408Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:31:29,425.349,812548Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:31:29,497.732,1710300Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:31:29,423.225,693680Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:31:32,380.423,669604Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:31:32,435.230,1138408Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:31:32,425.349,812548Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:31:32,497.732,1710300Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:31:32,423.225,693680Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:31:35,380.423,669604Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:31:35,435.230,1138408Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:31:35,425.349,812548Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:31:35,497.732,1710300Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:31:35,423.225,693680Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:31:37,380.423,669604Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:31:38,435.230,1138408Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:31:38,425.349,812548Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:31:38,497.732,1710300Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:31:38,423.225,693680Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:31:40,372.570,722580Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:31:40,433.550,1158652Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:31:41,348.841,813120Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:31:41,501.657,1711648Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:31:41,388.124,704460Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:31:43,372.570,722580Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:31:43,433.550,1158652Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:31:43,348.841,813120Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:31:44,501.657,1711648Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:31:44,388.124,704460Ki
oai-udr10-84756448cd-wrhhj,proxy,2024-06-07 15:31:46,372.570,722580Ki
oai-udm10-7d8f477b8f-w5hkl,proxy,2024-06-07 15:31:46,433.550,1158652Ki
oai-ausf10-584c6d9df6-8rxft,proxy,2024-06-07 15:31:46,348.841,813120Ki
oai-amf10-7cb9bbd7d8-7r7p7,proxy,2024-06-07 15:31:46,501.657,1711648Ki
oai-smf10-54c9d9b556-xqlz6,proxy,2024-06-07 15:31:47,388.124,704460Ki
