Timestamp,Response Time (ms),Success
2024-06-16T02:47:24,310.09,1
2024-06-16T02:47:24,360.786,1
2024-06-16T02:47:24,358.843,1
2024-06-16T02:47:25,247.458,1
2024-06-16T02:47:25,358.61,1
2024-06-16T02:47:25,364.212,1
2024-06-16T02:47:26,304.765,1
2024-06-16T02:47:26,305.431,1
2024-06-16T02:47:26,246.703,1
2024-06-16T02:47:27,360.767,1
2024-06-16T02:47:27,304.709,1
2024-06-16T02:47:27,364.312,1
2024-06-16T02:47:27,303.119,1
2024-06-16T02:47:28,359.118,1
2024-06-16T02:47:28,247.055,1
2024-06-16T02:47:28,303.683,1
2024-06-16T02:47:29,302.586,1
2024-06-16T02:47:29,305.307,1
2024-06-16T02:47:29,357.532,1
2024-06-16T02:47:30,286.366,1
2024-06-16T02:47:30,303.633,1
2024-06-16T02:47:30,301.827,1
2024-06-16T02:47:30,187.051,1
2024-06-16T02:47:31,301.899,1
2024-06-16T02:47:31,304.869,1
2024-06-16T02:47:31,360.25,1
2024-06-16T02:47:32,360.324,1
2024-06-16T02:47:32,330.05,1
2024-06-16T02:47:33,250.984,1
2024-06-16T02:47:32,1356.81,1
2024-06-16T02:47:33,294.181,1
2024-06-16T02:47:33,304.228,1
2024-06-16T02:47:33,306.399,1
2024-06-16T02:47:34,302.186,1
2024-06-16T02:47:34,308.861,1
2024-06-16T02:47:34,303.721,1
2024-06-16T02:47:35,301.529,1
2024-06-16T02:47:35,359.634,1
2024-06-16T02:47:36,244.085,1
2024-06-16T02:47:36,247.827,1
2024-06-16T02:47:41,953.39,1
2024-06-16T02:47:38,3602.07,1
2024-06-16T02:47:35,6910.17,1
2024-06-16T02:47:41,328.162,1
2024-06-16T02:47:36,5311.56,1
2024-06-16T02:47:40,1197.53,1
2024-06-16T02:47:40,1675.67,1
2024-06-16T02:47:41,728.469,1
2024-06-16T02:47:40,2083.53,1
2024-06-16T02:47:39,2794.77,1
2024-06-16T02:47:37,5197.64,1
2024-06-16T02:47:37,4534.43,1
2024-06-16T02:47:39,2427.75,1
2024-06-16T02:47:38,3107.13,1
2024-06-16T02:47:37,4027.09,1
2024-06-16T02:47:37,4876.3,1
2024-06-16T02:47:38,4035.1,1
2024-06-16T02:47:40,1049.05,1
2024-06-16T02:47:39,3042.88,1
2024-06-16T02:47:42,306.477,1
2024-06-16T02:47:42,303.991,1
2024-06-16T02:47:42,248.448,1
2024-06-16T02:47:43,366.154,1
2024-06-16T02:47:43,301.627,1
2024-06-16T02:47:43,246.6,1
2024-06-16T02:47:43,690.948,1
2024-06-16T02:47:44,306.677,1
2024-06-16T02:47:44,1371.91,1
2024-06-16T02:47:46,8947.56,1
2024-06-16T02:47:47,7148,1
2024-06-16T02:47:48,5927.37,1
2024-06-16T02:47:50,4535.25,1
2024-06-16T02:47:49,5215.85,1
2024-06-16T02:47:46,8293.39,1
2024-06-16T02:47:49,5364.22,1
2024-06-16T02:47:45,10286.6,1
2024-06-16T02:47:51,3602.58,1
2024-06-16T02:47:45,9383.26,1
2024-06-16T02:47:50,4232.56,1
2024-06-16T02:47:52,2558.72,1
2024-06-16T02:47:52,2293.13,1
2024-06-16T02:47:44,10068.7,1
2024-06-16T02:47:46,8513.65,1
2024-06-16T02:47:49,6255.91,1
2024-06-16T02:47:52,3374.67,1
2024-06-16T02:47:48,7083.34,1
2024-06-16T02:47:51,3816.71,1
2024-06-16T02:47:47,7610.02,1
2024-06-16T02:47:46,8177.6,1
2024-06-16T02:47:50,5137.19,1
2024-06-16T02:47:51,3027.92,1
2024-06-16T02:47:49,5010.6,1
2024-06-16T02:47:47,7699.44,1
2024-06-16T02:47:48,6819.98,1
2024-06-16T02:47:45,9761.13,1
2024-06-16T02:47:53,4635.68,1
2024-06-16T02:47:52,5360.15,1
2024-06-16T02:47:54,3879.59,1
2024-06-16T02:47:55,3265.24,1
2024-06-16T02:47:53,4271.62,1
2024-06-16T02:47:56,2048.27,1
2024-06-16T02:47:56,1600.09,1
2024-06-16T02:47:56,2063.85,1
2024-06-16T02:47:54,3322.9,1
2024-06-16T02:47:57,483.72,1
2024-06-16T02:47:54,4003.37,1
2024-06-16T02:47:55,2819.36,1
2024-06-16T02:47:53,5009.16,1
2024-06-16T02:47:57,714.13,1
2024-06-16T02:47:55,2658.11,1
2024-06-16T02:47:57,1295.59,1
2024-06-16T02:47:58,302.793,1
2024-06-16T02:47:58,360.298,1
2024-06-16T02:47:58,362.637,1
2024-06-16T02:47:56,2207.31,1
2024-06-16T02:47:59,302.378,1
2024-06-16T02:47:59,302.838,1
2024-06-16T02:47:59,305.853,1
2024-06-16T02:47:59,359.02,1
2024-06-16T02:48:00,232.654,1
2024-06-16T02:48:00,360.764,1
2024-06-16T02:48:00,302.703,1
2024-06-16T02:48:01,303.649,1
2024-06-16T02:48:01,361.216,1
2024-06-16T02:48:01,303.337,1
2024-06-16T02:48:02,445.248,1
2024-06-16T02:48:02,360.812,1
2024-06-16T02:48:02,625.068,1
2024-06-16T02:48:03,360.124,1
